_id,datetime,measurement.date,measurement.mass,measurement.name,measurement.remark,measurement.time,measurement.volume,modifeod,name
"""616a1c193b53000068003cb1""",16.10.2021 02:26:00,"[""2021-10-16""]",[511.99542236328125],"[""Borhspat""]","[""""]","[""02:25:17""]",[170.66513061523438],16.10.2021 02:26:00,DeutscheBarytIndustrieOwlEye
"""616a1c913b53000068003ce1""",16.10.2021 02:28:00,"[""2021-10-16""]",[528.6524047851562],"[""Borhspat""]","[""""]","[""02:27:17""]",[176.21746826171875],16.10.2021 02:28:00,DeutscheBarytIndustrieOwlEye
"""616a1d043b53000068003d11""",16.10.2021 02:29:56,"[""2021-10-16""]",[522.102294921875],"[""Borhspat""]","[""""]","[""02:29:17""]",[174.0341033935547],16.10.2021 02:29:56,DeutscheBarytIndustrieOwlEye
"""616a1d7b3b53000068003d41""",16.10.2021 02:31:54,"[""2021-10-16""]",[519.2633056640625],"[""Borhspat""]","[""""]","[""02:31:17""]",[173.0877685546875],16.10.2021 02:31:54,DeutscheBarytIndustrieOwlEye
"""616a1df33b53000068003d71""",16.10.2021 02:33:54,"[""2021-10-16""]",[527.5585327148438],"[""Borhspat""]","[""""]","[""02:33:17""]",[175.85284423828125],16.10.2021 02:33:54,DeutscheBarytIndustrieOwlEye
"""616a1e6a3b53000068003da1""",16.10.2021 02:35:54,"[""2021-10-16""]",[521.3536987304688],"[""Borhspat""]","[""""]","[""02:35:17""]",[173.78457641601562],16.10.2021 02:35:54,DeutscheBarytIndustrieOwlEye
"""616a1ee33b53000068003dd1""",16.10.2021 02:37:54,"[""2021-10-16""]",[531.6219482421875],"[""Borhspat""]","[""""]","[""02:37:17""]",[177.2073211669922],16.10.2021 02:37:54,DeutscheBarytIndustrieOwlEye
"""616a1f5b3b53000068003e01""",16.10.2021 02:39:54,"[""2021-10-16""]",[528.6832885742188],"[""Borhspat""]","[""""]","[""02:39:17""]",[176.22775268554688],16.10.2021 02:39:54,DeutscheBarytIndustrieOwlEye
"""616a1fd33b53000068003e31""",16.10.2021 02:41:55,"[""2021-10-16""]",[528.6793212890625],"[""Borhspat""]","[""""]","[""02:41:17""]",[176.2264404296875],16.10.2021 02:41:55,DeutscheBarytIndustrieOwlEye
"""616a5d5c6c2600003f000fa1""",16.10.2021 07:04:28,"[""2021-10-16""]",[532.509521484375],"[""Borhspat""]","[""""]","[""07:03:59""]",[177.503173828125],16.10.2021 07:04:28,DeutscheBarytIndustrieOwlEye
"""616a6a596c2600003f000fd1""",16.10.2021 07:59:53,"[""2021-10-16""]",[522.8547973632812],"[""Borhspat""]","[""""]","[""07:59:23""]",[174.28492736816406],16.10.2021 07:59:53,DeutscheBarytIndustrieOwlEye
"""616a6bfa6c2600003f001001""",16.10.2021 08:06:50,"[""2021-10-16""]",[528.5480346679688],"[""Borhspat""]","[""""]","[""08:06:21""]",[176.18267822265625],16.10.2021 08:06:50,DeutscheBarytIndustrieOwlEye
