_id,datetime,measurement.date,measurement.mass,measurement.name,measurement.remark,measurement.time,measurement.volume,modifeod,name
"""616ab0e06c2600003f001801""",16.10.2021 13:00:48,"[""2021-10-16""]",[23.26834487915039],"[""Siebanlage-Grobgut""]","[""""]","[""13:00:21""]",[8.023567199707031],16.10.2021 13:00:48,DeutscheBarytIndustrieOwlEye
"""616ab2836c2600003f001831""",16.10.2021 13:07:47,"[""2021-10-16""]",[23.428478240966797],"[""Siebanlage-Grobgut""]","[""""]","[""13:07:21""]",[8.078784942626953],16.10.2021 13:07:47,DeutscheBarytIndustrieOwlEye
"""616ab4286c2600003f001861""",16.10.2021 13:14:47,"[""2021-10-16""]",[22.62474822998047],"[""Siebanlage-Grobgut""]","[""""]","[""13:14:21""]",[7.801637172698975],16.10.2021 13:14:47,DeutscheBarytIndustrieOwlEye
"""616ab5cc6c2600003f001891""",16.10.2021 13:21:47,"[""2021-10-16""]",[22.764446258544922],"[""Siebanlage-Grobgut""]","[""""]","[""13:21:21""]",[7.849808692932129],16.10.2021 13:21:47,DeutscheBarytIndustrieOwlEye
"""616ab76f6c2600003f0018c1""",16.10.2021 13:28:46,"[""2021-10-16""]",[22.95585060119629],"[""Siebanlage-Grobgut""]","[""""]","[""13:28:21""]",[7.9158101081848145],16.10.2021 13:28:46,DeutscheBarytIndustrieOwlEye
"""616ab9136c2600003f0018f1""",16.10.2021 13:35:47,"[""2021-10-16""]",[23.094501495361328],"[""Siebanlage-Grobgut""]","[""""]","[""13:35:21""]",[7.963620662689209],16.10.2021 13:35:47,DeutscheBarytIndustrieOwlEye
"""616abab86c2600003f001921""",16.10.2021 13:42:47,"[""2021-10-16""]",[23.152305603027344],"[""Siebanlage-Grobgut""]","[""""]","[""13:42:21""]",[7.983552932739258],16.10.2021 13:42:47,DeutscheBarytIndustrieOwlEye
"""616abc5b6c2600003f001951""",16.10.2021 13:49:47,"[""2021-10-16""]",[23.41472816467285],"[""Siebanlage-Grobgut""]","[""""]","[""13:49:21""]",[8.074044227600098],16.10.2021 13:49:47,DeutscheBarytIndustrieOwlEye
"""616abdff6c2600003f001981""",16.10.2021 13:56:47,"[""2021-10-16""]",[22.72652816772461],"[""Siebanlage-Grobgut""]","[""""]","[""13:56:21""]",[7.836733818054199],16.10.2021 13:56:47,DeutscheBarytIndustrieOwlEye
"""616abfa36c2600003f0019b1""",16.10.2021 14:03:47,"[""2021-10-16""]",[23.25101089477539],"[""Siebanlage-Grobgut""]","[""""]","[""14:03:21""]",[8.017589569091797],16.10.2021 14:03:47,DeutscheBarytIndustrieOwlEye
"""616ac1476c2600003f0019e1""",16.10.2021 14:10:47,"[""2021-10-16""]",[23.39353370666504],"[""Siebanlage-Grobgut""]","[""""]","[""14:10:21""]",[8.06673526763916],16.10.2021 14:10:47,DeutscheBarytIndustrieOwlEye
"""616ac2eb6c2600003f001a11""",16.10.2021 14:17:47,"[""2021-10-16""]",[23.615964889526367],"[""Siebanlage-Grobgut""]","[""""]","[""14:17:21""]",[8.143436431884766],16.10.2021 14:17:47,DeutscheBarytIndustrieOwlEye
