_id,datetime,measurement.date,measurement.mass,measurement.name,measurement.remark,measurement.time,measurement.volume,modifeod,name
"""616a1c153b53000068003ca1""",16.10.2021 02:25:56,"[""2021-10-16""]",[349.1214904785156],"[""Weissspat""]","[""""]","[""02:25:17""]",[116.37382507324219],16.10.2021 02:25:56,DeutscheBarytIndustrieOwlEye
"""616a1c8d3b53000068003cd1""",16.10.2021 02:27:56,"[""2021-10-16""]",[347.42681884765625],"[""Weissspat""]","[""""]","[""02:27:17""]",[115.8089370727539],16.10.2021 02:27:56,DeutscheBarytIndustrieOwlEye
"""616a1d003b53000068003d01""",16.10.2021 02:29:52,"[""2021-10-16""]",[351.4644775390625],"[""Weissspat""]","[""""]","[""02:29:17""]",[117.15482330322266],16.10.2021 02:29:52,DeutscheBarytIndustrieOwlEye
"""616a1d773b53000068003d31""",16.10.2021 02:31:51,"[""2021-10-16""]",[348.64520263671875],"[""Weissspat""]","[""""]","[""02:31:17""]",[116.21507263183594],16.10.2021 02:31:51,DeutscheBarytIndustrieOwlEye
"""616a1def3b53000068003d61""",16.10.2021 02:33:51,"[""2021-10-16""]",[348.1927490234375],"[""Weissspat""]","[""""]","[""02:33:17""]",[116.06425476074219],16.10.2021 02:33:51,DeutscheBarytIndustrieOwlEye
"""616a1e673b53000068003d91""",16.10.2021 02:35:50,"[""2021-10-16""]",[348.3253173828125],"[""Weissspat""]","[""""]","[""02:35:17""]",[116.10844421386719],16.10.2021 02:35:50,DeutscheBarytIndustrieOwlEye
"""616a1edf3b53000068003dc1""",16.10.2021 02:37:51,"[""2021-10-16""]",[348.5390625],"[""Weissspat""]","[""""]","[""02:37:17""]",[116.1796875],16.10.2021 02:37:51,DeutscheBarytIndustrieOwlEye
"""616a1f573b53000068003df1""",16.10.2021 02:39:51,"[""2021-10-16""]",[348.89617919921875],"[""Weissspat""]","[""""]","[""02:39:17""]",[116.2987289428711],16.10.2021 02:39:51,DeutscheBarytIndustrieOwlEye
"""616a1fcf3b53000068003e21""",16.10.2021 02:41:51,"[""2021-10-16""]",[348.9994201660156],"[""Weissspat""]","[""""]","[""02:41:17""]",[116.33313751220703],16.10.2021 02:41:51,DeutscheBarytIndustrieOwlEye
"""616a5d5a6c2600003f000f93""",16.10.2021 07:04:26,"[""2021-10-16""]",[346.70361328125],"[""Weissspat""]","[""""]","[""07:03:59""]",[115.56787109375],16.10.2021 07:04:26,DeutscheBarytIndustrieOwlEye
"""616a6a576c2600003f000fc3""",16.10.2021 07:59:51,"[""2021-10-16""]",[350.0473327636719],"[""Weissspat""]","[""""]","[""07:59:23""]",[116.68244171142578],16.10.2021 07:59:51,DeutscheBarytIndustrieOwlEye
"""616a6bf86c2600003f000ff3""",16.10.2021 08:06:48,"[""2021-10-16""]",[349.2880859375],"[""Weissspat""]","[""""]","[""08:06:21""]",[116.42935943603516],16.10.2021 08:06:48,DeutscheBarytIndustrieOwlEye
"""616a6d9e6c2600003f001023""",16.10.2021 08:13:49,"[""2021-10-16""]",[349.6976013183594],"[""Weissspat""]","[""""]","[""08:13:21""]",[116.56587219238281],16.10.2021 08:13:49,DeutscheBarytIndustrieOwlEye
"""616a6f406c2600003f001053""",16.10.2021 08:20:48,"[""2021-10-16""]",[349.00958251953125],"[""Weissspat""]","[""""]","[""08:20:21""]",[116.33653259277344],16.10.2021 08:20:48,DeutscheBarytIndustrieOwlEye
"""616a70e46c2600003f001083""",16.10.2021 08:27:48,"[""2021-10-16""]",[348.7061767578125],"[""Weissspat""]","[""""]","[""08:27:21""]",[116.23539733886719],16.10.2021 08:27:48,DeutscheBarytIndustrieOwlEye
"""616a72886c2600003f0010b3""",16.10.2021 08:34:48,"[""2021-10-16""]",[348.8430480957031],"[""Weissspat""]","[""""]","[""08:34:21""]",[116.28101348876953],16.10.2021 08:34:48,DeutscheBarytIndustrieOwlEye
"""616a742e6c2600003f0010e5""",16.10.2021 08:41:50,"[""2021-10-16""]",[347.0897216796875],"[""Weissspat""]","[""""]","[""08:41:21""]",[115.69657897949219],16.10.2021 08:41:50,DeutscheBarytIndustrieOwlEye
"""616a75d06c2600003f001115""",16.10.2021 08:48:48,"[""2021-10-16""]",[348.7705993652344],"[""Weissspat""]","[""""]","[""08:48:21""]",[116.25686645507812],16.10.2021 08:48:48,DeutscheBarytIndustrieOwlEye
"""616a77746c2600003f001145""",16.10.2021 08:55:48,"[""2021-10-16""]",[350.970458984375],"[""Weissspat""]","[""""]","[""08:55:21""]",[116.99015808105469],16.10.2021 08:55:48,DeutscheBarytIndustrieOwlEye
"""616a79186c2600003f001175""",16.10.2021 09:02:48,"[""2021-10-16""]",[349.906005859375],"[""Weissspat""]","[""""]","[""09:02:21""]",[116.63533782958984],16.10.2021 09:02:48,DeutscheBarytIndustrieOwlEye
"""616a7abc6c2600003f0011a5""",16.10.2021 09:09:48,"[""2021-10-16""]",[347.57220458984375],"[""Weissspat""]","[""""]","[""09:09:21""]",[115.8573989868164],16.10.2021 09:09:48,DeutscheBarytIndustrieOwlEye
"""616a7c616c2600003f0011d5""",16.10.2021 09:16:48,"[""2021-10-16""]",[347.68487548828125],"[""Weissspat""]","[""""]","[""09:16:21""]",[115.89495849609375],16.10.2021 09:16:48,DeutscheBarytIndustrieOwlEye
"""616a7e046c2600003f001205""",16.10.2021 09:23:48,"[""2021-10-16""]",[349.18231201171875],"[""Weissspat""]","[""""]","[""09:23:21""]",[116.39410400390625],16.10.2021 09:23:48,DeutscheBarytIndustrieOwlEye
"""616a7fa86c2600003f001235""",16.10.2021 09:30:48,"[""2021-10-16""]",[348.3320007324219],"[""Weissspat""]","[""""]","[""09:30:21""]",[116.11066436767578],16.10.2021 09:30:48,DeutscheBarytIndustrieOwlEye
"""616a814c6c2600003f001265""",16.10.2021 09:37:48,"[""2021-10-16""]",[348.1505126953125],"[""Weissspat""]","[""""]","[""09:37:21""]",[116.0501708984375],16.10.2021 09:37:48,DeutscheBarytIndustrieOwlEye
"""616a82f06c2600003f001295""",16.10.2021 09:44:48,"[""2021-10-16""]",[350.5888671875],"[""Weissspat""]","[""""]","[""09:44:21""]",[116.86296081542969],16.10.2021 09:44:48,DeutscheBarytIndustrieOwlEye
"""616a84946c2600003f0012c5""",16.10.2021 09:51:48,"[""2021-10-16""]",[348.9977111816406],"[""Weissspat""]","[""""]","[""09:51:21""]",[116.33257293701172],16.10.2021 09:51:48,DeutscheBarytIndustrieOwlEye
"""616a86386c2600003f0012f5""",16.10.2021 09:58:48,"[""2021-10-16""]",[350.74993896484375],"[""Weissspat""]","[""""]","[""09:58:21""]",[116.91664123535156],16.10.2021 09:58:48,DeutscheBarytIndustrieOwlEye
"""616a87dc6c2600003f001325""",16.10.2021 10:05:48,"[""2021-10-16""]",[349.07196044921875],"[""Weissspat""]","[""""]","[""10:05:21""]",[116.35731506347656],16.10.2021 10:05:48,DeutscheBarytIndustrieOwlEye
"""616a89806c2600003f001355""",16.10.2021 10:12:48,"[""2021-10-16""]",[348.8403015136719],"[""Weissspat""]","[""""]","[""10:12:21""]",[116.28010559082031],16.10.2021 10:12:48,DeutscheBarytIndustrieOwlEye
"""616a8b246c2600003f001385""",16.10.2021 10:19:48,"[""2021-10-16""]",[346.87957763671875],"[""Weissspat""]","[""""]","[""10:19:21""]",[115.62652587890625],16.10.2021 10:19:48,DeutscheBarytIndustrieOwlEye
"""616a8cc86c2600003f0013b5""",16.10.2021 10:26:48,"[""2021-10-16""]",[346.69854736328125],"[""Weissspat""]","[""""]","[""10:26:21""]",[115.5661849975586],16.10.2021 10:26:48,DeutscheBarytIndustrieOwlEye
"""616a8e6b6c2600003f0013e5""",16.10.2021 10:33:46,"[""2021-10-16""]",[347.54437255859375],"[""Weissspat""]","[""""]","[""10:33:21""]",[115.8481216430664],16.10.2021 10:33:46,DeutscheBarytIndustrieOwlEye
"""616a90106c2600003f001415""",16.10.2021 10:40:48,"[""2021-10-16""]",[348.4433898925781],"[""Weissspat""]","[""""]","[""10:40:21""]",[116.14778900146484],16.10.2021 10:40:48,DeutscheBarytIndustrieOwlEye
