        -50.596983,         -37.110014,          -0.387002
        -50.410990,         -37.869996,          -0.393999
        -50.156001,         -37.856007,          -0.391003
        -50.120000,         -37.657997,          -0.394990
        -50.142994,         -37.349010,          -0.404009
        -50.117007,         -37.111001,          -0.405993
        -50.890004,         -36.625980,          -0.403007
        -50.630005,         -36.622004,          -0.397003
        -50.862010,         -36.327989,          -0.409001
        -50.885985,         -36.114010,          -0.420002
        -50.609993,         -36.387998,          -0.405998
        -50.636005,         -36.121007,          -0.420988
        -50.120999,         -36.673996,          -0.419005
        -50.111991,         -36.365991,          -0.426985
        -50.135010,         -36.124008,          -0.434004
        -49.885018,         -39.630991,          -0.353005
        -49.609007,         -39.907982,          -0.352006
        -49.625011,         -39.611005,          -0.367005
        -49.902005,         -39.360983,          -0.357006
        -49.890999,         -39.092012,          -0.370006
        -49.603002,         -39.379984,          -0.374992
        -49.625001,         -39.113980,          -0.381998
        -49.387000,         -39.633998,          -0.375002
        -49.109014,         -39.614999,          -0.371995
        -49.393007,         -39.404982,          -0.370988
        -49.371992,         -39.115990,          -0.380994
        -49.122007,         -39.396005,          -0.374005
        -49.126017,         -39.130990,          -0.378992
        -49.862002,         -38.900994,          -0.379986
        -49.874005,         -38.641997,          -0.386011
        -49.639005,         -38.898001,          -0.377998
        -49.631006,         -38.630002,          -0.379987
        -49.864017,         -38.133991,          -0.389991
        -49.665998,         -38.106997,          -0.400987
        -49.393007,         -38.889006,          -0.380996
        -49.353995,         -38.646998,          -0.393991
        -49.129009,         -38.853998,          -0.389016
        -49.114005,         -38.601986,          -0.394992
        -49.363007,         -38.125008,          -0.400010
        -49.136994,         -38.126003,          -0.407999
        -48.846992,         -39.600011,          -0.375001
        -48.876998,         -39.406990,          -0.376015
        -48.644994,         -39.099004,          -0.383009
        -48.362993,         -39.642994,          -0.369998
        -48.132010,         -39.610986,          -0.370013
        -48.388009,         -39.352995,          -0.375989
        -48.403997,         -39.110997,          -0.377988
        -48.127005,         -39.355012,          -0.375988
        -48.128979,         -39.140006,          -0.377011
        -48.836988,         -38.890014,          -0.381000
        -48.869015,         -38.632985,          -0.393010
        -48.856007,         -38.155978,          -0.407013
        -48.377996,         -38.849993,          -0.384005
        -48.138012,         -38.855006,          -0.379994
        -48.107006,         -38.636997,          -0.387995
        -48.402008,         -38.400010,          -0.398998
        -48.410989,         -38.151999,          -0.412016
        -48.130998,         -38.134991,          -0.409994
        -49.858001,         -37.869009,          -0.402001
        -49.880977,         -37.628010,          -0.403993
        -49.595000,         -37.903021,          -0.401001
        -49.617002,         -37.639982,          -0.407996
        -49.889002,         -37.370002,          -0.404993
        -49.886997,         -37.144001,          -0.407016
        -49.614995,         -37.345986,          -0.415988
        -49.635006,         -37.110014,          -0.416006
        -49.354001,         -37.903013,          -0.404992
        -49.373000,         -37.621989,          -0.416998
        -49.147007,         -37.849984,          -0.414006
        -49.105992,         -37.664007,          -0.417993
        -49.359995,         -37.328005,          -0.429989
        -49.391021,         -37.125991,          -0.423993
        -49.125007,         -37.372999,          -0.421988
        -49.105010,         -37.110999,          -0.427989
        -49.918001,         -36.609000,          -0.426010
        -49.627002,         -36.634993,          -0.427992
        -49.868007,         -36.372013,          -0.433994
        -49.884004,         -36.123995,          -0.434005
        -49.620004,         -36.382995,          -0.437010
        -49.622005,         -36.109010,          -0.440011
        -49.354012,         -36.876982,          -0.422996
        -49.365997,         -36.599993,          -0.432997
        -49.356994,         -36.136002,          -0.436001
        -49.121002,         -36.382993,          -0.435004
        -49.118016,         -36.121992,          -0.440986
        -48.867002,         -37.598995,          -0.426998
        -48.609004,         -37.914006,          -0.422997
        -48.577004,         -37.619005,          -0.423998
        -48.892016,         -37.356994,          -0.431002
        -48.607001,         -37.143004,          -0.431002
        -48.370996,         -37.870984,          -0.414005
        -48.115004,         -37.838003,          -0.417989
        -48.126995,         -37.625991,          -0.417000
        -48.394007,         -37.387001,          -0.426004
        -48.394009,         -37.117994,          -0.428996
        -48.124004,         -37.361008,          -0.426004
        -48.099005,         -37.112002,          -0.427007
        -48.639010,         -36.641003,          -0.440014
        -48.646005,         -36.366999,          -0.440004
        -48.640001,         -36.107999,          -0.441003
        -48.346987,         -36.618999,          -0.440007
        -48.106995,         -36.638992,          -0.439999
        -48.382011,         -36.368988,          -0.440001
        -48.383003,         -36.144980,          -0.443011
        -48.130002,         -36.373003,          -0.439008
        -48.139997,         -36.091001,          -0.436006
        -51.891002,         -35.359009,          -0.452004
        -51.876992,         -35.084003,          -0.461997
        -51.640017,         -35.400988,          -0.456990
        -51.363003,         -35.875978,          -0.437989
        -51.376016,         -35.600986,          -0.455998
        -51.140996,         -35.876989,          -0.437002
        -51.139002,         -35.627984,          -0.433985
        -51.367990,         -35.124995,          -0.458013
        -51.138012,         -35.105992,          -0.454005
        -51.864014,         -34.640990,          -0.461005
        -51.849004,         -34.386997,          -0.469007
        -51.861996,         -34.119995,          -0.469002
        -51.378993,         -34.850995,          -0.458991
        -51.341992,         -34.617995,          -0.466009
        -51.113998,         -34.872985,          -0.469003
        -51.157004,         -34.609987,          -0.470998
        -51.121001,         -34.112013,          -0.502005
        -51.369992,         -34.390019,          -0.470992
        -51.301004,         -34.167006,          -0.492004
        -51.111012,         -34.371997,          -0.492992
        -50.905008,         -35.898997,          -0.424006
        -50.614991,         -35.861999,          -0.435003
        -50.603007,         -35.654002,          -0.445013
        -50.905979,         -35.401012,          -0.440993
        -50.883008,         -35.137011,          -0.461004
        -50.590009,         -35.124994,          -0.464001
        -50.382002,         -35.617000,          -0.448992
        -50.106996,         -35.908993,          -0.437996
        -50.386996,         -35.390015,          -0.464997
        -50.789991,         -34.526999,          -0.500989
        -50.876996,         -34.849995,          -0.468000
        -50.630994,         -34.896011,          -0.473015
        -50.623004,         -34.605006,          -0.481986
        -50.788996,         -34.384001,          -0.500993
        -50.814012,         -34.121003,          -0.505991
        -50.570992,         -34.291000,          -0.504997
        -50.538992,         -34.170011,          -0.502001
        -50.384005,         -34.890996,          -0.472991
        -50.088005,         -34.862978,          -0.470991
        -50.152016,         -34.618986,          -0.481987
        -50.114011,         -34.316988,          -0.502998
        -50.111017,         -34.120994,          -0.509010
        -51.634009,         -33.623006,          -0.485997
        -51.932007,         -33.314013,          -0.500999
        -51.870001,         -33.027994,          -0.501995
        -51.695987,         -33.409000,          -0.494987
        -51.309007,         -33.825988,          -0.503996
        -51.113006,         -33.607001,          -0.511998
        -51.336004,         -33.361000,          -0.516011
        -51.383003,         -33.122997,          -0.515002
        -51.126006,         -33.401007,          -0.515010
        -51.121006,         -33.150010,          -0.521008
        -51.913997,         -32.838005,          -0.508001
        -51.867005,         -32.624994,          -0.520984
        -51.649999,         -32.883998,          -0.515993
        -51.631995,         -32.117012,          -0.542006
        -51.372984,         -32.870010,          -0.520998
        -51.372004,         -32.594014,          -0.531003
        -51.107007,         -32.891999,          -0.532002
        -51.156011,         -32.608001,          -0.536998
        -51.403007,         -32.111004,          -0.542016
        -51.138993,         -32.107997,          -0.553004
        -50.852990,         -33.889001,          -0.509999
        -50.603003,         -33.624996,          -0.513003
        -50.904019,         -33.377988,          -0.517008
        -50.901006,         -33.117009,          -0.528988
        -50.648988,         -33.382999,          -0.520992
        -50.613014,         -33.140984,          -0.532009
        -50.101014,         -33.631991,          -0.527998
        -50.370001,         -33.368004,          -0.531006
        -50.362011,         -33.115988,          -0.536996
        -50.882997,         -32.879006,          -0.535012
        -50.899001,         -32.635008,          -0.544993
        -50.642990,         -32.861993,          -0.545000
        -50.612002,         -32.613997,          -0.546999
        -50.876991,         -32.111003,          -0.555991
        -50.610994,         -32.377993,          -0.549006
        -50.365007,         -32.867993,          -0.537993
        -50.363002,         -32.627984,          -0.533998
        -49.864017,         -35.855997,          -0.442010
        -49.887000,         -35.638004,          -0.446994
        -49.620998,         -35.868994,          -0.440004
        -49.879006,         -35.124009,          -0.461000
        -49.624989,         -35.426998,          -0.450003
        -49.637010,         -35.148993,          -0.459000
        -49.384994,         -35.905990,          -0.442994
        -49.362997,         -35.647997,          -0.447992
        -49.150016,         -35.629997,          -0.448987
        -49.372005,         -35.370009,          -0.454995
        -49.862993,         -34.622002,          -0.481008
        -49.615993,         -34.864002,          -0.466011
        -49.616997,         -34.617985,          -0.480999
        -49.937000,         -34.327996,          -0.501001
        -49.631996,         -34.424022,          -0.501006
        -49.623009,         -34.162994,          -0.505986
        -49.377004,         -34.854998,          -0.459015
        -49.376015,         -34.618990,          -0.462991
        -49.146999,         -34.853984,          -0.447001
        -49.140998,         -34.617006,          -0.464996
        -49.392998,         -34.343002,          -0.477004
        -49.348010,         -34.106990,          -0.476992
        -49.094009,         -34.380010,          -0.460996
        -49.147994,         -34.125999,          -0.461003
        -48.914001,         -35.869993,          -0.447009
        -48.614992,         -35.888010,          -0.449002
        -48.629996,         -35.607018,          -0.451015
        -48.904998,         -35.366004,          -0.453992
        -48.862001,         -35.107996,          -0.455005
        -48.587010,         -35.116981,          -0.436990
        -48.386001,         -35.877999,          -0.444996
        -48.367004,         -35.616992,          -0.440992
        -48.158985,         -35.875006,          -0.435000
        -48.087010,         -35.618999,          -0.423009
        -48.145996,         -35.357021,          -0.413990
        -48.859006,         -34.858980,          -0.452992
        -48.652980,         -34.617011,          -0.416002
        -48.868994,         -34.368002,          -0.426992
        -48.889001,         -34.105000,          -0.429000
        -48.378004,         -34.869994,          -0.408994
        -48.368000,         -34.575011,          -0.416999
        -48.096001,         -34.907008,          -0.414008
        -48.094001,         -34.623995,          -0.418989
        -48.369000,         -34.365996,          -0.416999
        -48.389007,         -34.095005,          -0.416989
        -48.105996,         -34.360989,          -0.415008
        -48.117993,         -34.123994,          -0.418000
        -49.848003,         -33.907006,          -0.511999
        -49.913000,         -33.609007,          -0.513990
        -49.624993,         -33.874995,          -0.485009
        -49.852001,         -33.389007,          -0.515993
        -49.893001,         -33.103983,          -0.507011
        -49.705013,         -33.378989,          -0.503010
        -49.695998,         -33.081997,          -0.503998
        -49.399011,         -33.621998,          -0.465007
        -49.112996,         -33.623018,          -0.452986
        -49.382001,         -33.367996,          -0.474012
        -49.357004,         -33.145986,          -0.468006
        -49.156006,         -33.353007,          -0.448984
        -49.150007,         -33.110013,          -0.453001
        -49.870989,         -32.902000,          -0.509000
        -49.889004,         -32.612996,          -0.508000
        -49.718010,         -32.767007,          -0.507992
        -49.697013,         -32.628991,          -0.507997
        -49.907992,         -32.374996,          -0.510994
        -49.676010,         -32.111984,          -0.509999
        -49.385007,         -32.871984,          -0.468990
        -49.396004,         -32.626001,          -0.476989
        -49.119997,         -32.865006,          -0.462989
        -49.103008,         -32.609996,          -0.463006
        -49.375009,         -32.370999,          -0.464994
        -49.110994,         -32.102998,          -0.465988
        -48.612013,         -33.639990,          -0.434996
        -48.869999,         -33.334006,          -0.453010
        -48.622980,         -33.131011,          -0.461016
        -48.325986,         -33.667998,          -0.431995
        -48.131988,         -33.639999,          -0.426004
        -48.404013,         -33.364991,          -0.438003
        -48.381014,         -33.149996,          -0.438997
        -48.160002,         -33.388004,          -0.429011
        -48.171996,         -33.098994,          -0.450997
        -48.893001,         -32.904995,          -0.465991
        -48.877004,         -32.588996,          -0.467004
        -48.859999,         -32.367993,          -0.452990
        -48.368005,         -32.917001,          -0.447005
        -48.385999,         -32.637013,          -0.438989
        -48.115000,         -32.864008,          -0.438000
        -48.125992,         -32.626002,          -0.448995
        -48.341996,         -32.391003,          -0.444003
        -48.135001,         -32.318000,          -0.443988
        -56.116997,         -27.128987,          -0.578007
        -56.112008,         -26.866996,          -0.583017
        -56.112994,         -26.622010,          -0.598995
        -56.133000,         -26.128995,          -0.615004
        -56.618003,         -25.869001,          -0.579991
        -56.631010,         -25.615008,          -0.597001
        -56.904004,         -25.376999,          -0.582004
        -56.884999,         -25.127997,          -0.602001
        -56.633997,         -25.367993,          -0.607001
        -56.616993,         -25.130990,          -0.631982
        -56.122003,         -25.870009,          -0.627989
        -56.124008,         -25.619002,          -0.640000
        -56.127004,         -25.384000,          -0.638996
        -56.115988,         -25.116006,          -0.646986
        -56.856988,         -24.624994,          -0.650996
        -56.626004,         -24.626013,          -0.650000
        -56.860987,         -24.370004,          -0.664989
        -56.871006,         -24.126016,          -0.671001
        -56.638998,         -24.380014,          -0.661014
        -56.627996,         -24.122006,          -0.670999
        -56.123994,         -24.624999,          -0.660005
        -56.384988,         -24.376997,          -0.668993
        -56.369003,         -24.122995,          -0.680004
        -56.125003,         -24.368999,          -0.678003
        -56.107001,         -24.128007,          -0.691996
        -57.118001,         -23.615999,          -0.683003
        -57.124001,         -23.369990,          -0.675997
        -57.130002,         -23.124002,          -0.668001
        -57.124998,         -22.875997,          -0.661992
        -57.125006,         -22.624020,          -0.656985
        -57.125984,         -22.375005,          -0.657995
        -57.126011,         -22.127994,          -0.662999
        -56.885000,         -23.876010,          -0.675007
        -56.889013,         -23.629996,          -0.678994
        -56.626011,         -23.875008,          -0.678007
        -56.630002,         -23.628019,          -0.682004
        -56.870007,         -23.381992,          -0.676996
        -56.874001,         -23.121019,          -0.669994
        -56.626005,         -23.371992,          -0.676995
        -56.622994,         -23.129013,          -0.675005
        -56.375986,         -23.865012,          -0.683999
        -56.376010,         -23.626994,          -0.685004
        -56.104009,         -23.871000,          -0.684996
        -56.128995,         -23.627997,          -0.677005
        -56.374994,         -23.373995,          -0.675994
        -56.379996,         -23.125009,          -0.672985
        -56.134002,         -23.378994,          -0.668995
        -56.123008,         -23.130001,          -0.666016
        -56.875989,         -22.875004,          -0.666000
        -56.875003,         -22.623015,          -0.664010
        -56.624005,         -22.877992,          -0.673995
        -56.624007,         -22.623005,          -0.673014
        -56.880997,         -22.378003,          -0.667992
        -56.883989,         -22.125999,          -0.669991
        -56.630001,         -22.373990,          -0.670989
        -56.636011,         -22.102004,          -0.672005
        -56.379990,         -22.876006,          -0.672995
        -56.386002,         -22.642007,          -0.673999
        -56.122000,         -22.871997,          -0.673989
        -56.120986,         -22.634010,          -0.675999
        -56.378003,         -22.384002,          -0.671992
        -56.366998,         -22.116006,          -0.672014
        -56.124990,         -22.385003,          -0.674009
        -56.130008,         -22.114013,          -0.671004
        -57.385008,         -21.876009,          -0.657001
        -57.377001,         -21.624011,          -0.662005
        -57.150000,         -21.875990,          -0.667006
        -57.158991,         -21.633004,          -0.668010
        -57.387994,         -21.379006,          -0.666005
        -57.410989,         -21.135013,          -0.667014
        -57.141991,         -21.383992,          -0.669002
        -57.134991,         -21.138995,          -0.667994
        -57.625999,         -20.623000,          -0.664997
        -57.630002,         -20.122002,          -0.654993
        -57.401997,         -20.876995,          -0.667991
        -57.393002,         -20.621001,          -0.667998
        -57.169001,         -20.867995,          -0.669005
        -57.147992,         -20.608006,          -0.666994
        -57.378000,         -20.375991,          -0.663998
        -57.376006,         -20.124002,          -0.657005
        -57.136001,         -20.373012,          -0.666999
        -57.119010,         -20.121997,          -0.662000
        -56.873995,         -21.918995,          -0.670986
        -56.878994,         -21.600001,          -0.670991
        -56.620994,         -21.904992,          -0.670993
        -56.617993,         -21.612002,          -0.672002
        -56.867997,         -21.359992,          -0.670010
        -56.870004,         -21.143995,          -0.668993
        -56.640005,         -21.358000,          -0.669010
        -56.634996,         -21.139008,          -0.669013
        -56.363984,         -21.891011,          -0.672003
        -56.364005,         -21.620003,          -0.671009
        -56.133991,         -21.878993,          -0.672010
        -56.144998,         -21.630994,          -0.671012
        -56.362994,         -21.382993,          -0.669992
        -56.380992,         -21.139996,          -0.669993
        -56.143992,         -21.371999,          -0.669991
        -56.112002,         -21.114001,          -0.670996
        -56.892004,         -20.888009,          -0.668991
        -56.885997,         -20.601008,          -0.668002
        -56.625989,         -20.878993,          -0.667987
        -56.614003,         -20.586010,          -0.669004
        -56.870002,         -20.376999,          -0.668989
        -56.875015,         -20.125997,          -0.659002
        -56.620008,         -20.366995,          -0.666999
        -56.629996,         -20.126988,          -0.652994
        -56.357998,         -20.874002,          -0.669012
        -56.365005,         -20.603998,          -0.670003
        -56.104995,         -20.867006,          -0.669999
        -56.125996,         -20.625995,          -0.659990
        -56.378992,         -20.378005,          -0.659992
        -58.127992,         -17.877002,          -0.643993
        -58.130992,         -17.621997,          -0.646010
        -58.377001,         -17.127002,          -0.649998
        -58.126006,         -17.127011,          -0.646994
        -58.627995,         -16.375006,          -0.669995
        -58.625000,         -16.123991,          -0.676991
        -58.377009,         -16.877994,          -0.654011
        -58.375989,         -16.629003,          -0.657990
        -58.122997,         -16.878007,          -0.651000
        -58.126009,         -16.625995,          -0.653994
        -58.377988,         -16.380014,          -0.663000
        -58.378990,         -16.128005,          -0.669008
        -58.128004,         -16.378999,          -0.656995
        -57.629000,         -19.874995,          -0.650004
        -57.628998,         -19.622999,          -0.647013
        -57.625008,         -19.375012,          -0.640002
        -57.380012,         -19.873998,          -0.649993
        -57.378999,         -19.625993,          -0.645008
        -57.125988,         -19.873010,          -0.650004
        -57.126994,         -19.625010,          -0.640003
        -57.378001,         -19.374015,          -0.635992
        -57.378003,         -19.127005,          -0.629006
        -57.128996,         -19.376990,          -0.630995
        -57.132997,         -19.129006,          -0.627002
        -57.877992,         -18.377000,          -0.630013
        -57.880007,         -18.124998,          -0.635017
        -57.379998,         -18.625006,          -0.629992
        -57.128000,         -18.625990,          -0.633997
        -57.375997,         -18.376997,          -0.631008
        -57.378000,         -18.123012,          -0.632994
        -57.125995,         -18.377990,          -0.634002
        -57.126001,         -18.125003,          -0.633997
        -56.878000,         -19.879009,          -0.645997
        -56.881004,         -19.624995,          -0.637989
        -56.630005,         -19.873996,          -0.644998
        -56.627009,         -19.627011,          -0.645014
        -56.881999,         -19.374991,          -0.632998
        -56.880002,         -19.122009,          -0.632012
        -56.627008,         -19.372001,          -0.644008
        -56.626993,         -19.133992,          -0.644997
        -56.118003,         -19.874010,          -0.654013
        -56.129994,         -19.633003,          -0.653993
        -56.126002,         -19.372996,          -0.659996
        -56.131007,         -19.130003,          -0.658994
        -56.873006,         -18.626000,          -0.641011
        -56.620990,         -18.864995,          -0.650003
        -56.879008,         -18.377000,          -0.638008
        -56.879995,         -18.127002,          -0.635996
        -56.630010,         -18.376993,          -0.643998
        -56.629995,         -18.124990,          -0.640000
        -56.122988,         -18.631001,          -0.656987
        -56.122014,         -18.374997,          -0.659006
        -56.113011,         -18.119003,          -0.658005
        -57.883001,         -17.876993,          -0.640992
        -57.880999,         -17.627009,          -0.645000
        -57.629996,         -17.125989,          -0.649006
        -57.378996,         -17.874003,          -0.636992
        -57.377012,         -17.626001,          -0.640984
        -57.129002,         -17.875002,          -0.635990
        -57.124989,         -17.628010,          -0.637992
        -57.386006,         -17.106005,          -0.650009
        -57.129001,         -17.121996,          -0.648011
        -57.621989,         -16.875006,          -0.650000
        -57.626990,         -16.625007,          -0.651993
        -57.626011,         -16.376008,          -0.653997
        -57.365009,         -16.894004,          -0.649002
        -57.372987,         -16.625996,          -0.650014
        -57.124998,         -16.872990,          -0.648001
        -57.120007,         -16.630000,          -0.646001
        -57.376001,         -16.376999,          -0.653007
        -57.379011,         -16.126001,          -0.654991
        -57.126001,         -16.375010,          -0.649013
        -57.132001,         -16.126996,          -0.650002
        -56.883011,         -17.874001,          -0.634990
        -56.877998,         -17.623999,          -0.635997
        -56.628997,         -17.876007,          -0.638999
        -56.629990,         -17.631003,          -0.636999
        -56.880993,         -17.124002,          -0.643990
        -56.626996,         -17.128015,          -0.644003
        -56.371994,         -17.623005,          -0.644991
        -56.136997,         -17.875999,          -0.646001
        -56.376005,         -17.372994,          -0.644003
        -56.887010,         -16.857005,          -0.647002
        -56.871989,         -16.645993,          -0.644996
        -56.630998,         -16.876008,          -0.647993
        -56.634003,         -16.622010,          -0.646991
        -56.881010,         -16.375001,          -0.645000
        -56.880989,         -16.127991,          -0.647006
        -56.626003,         -16.381998,          -0.645001
        -56.624998,         -16.127004,          -0.648984
        -56.370999,         -16.877996,          -0.649014
        -56.381008,         -16.607013,          -0.648995
        -56.363993,         -16.388992,          -0.642994
        -56.386993,         -16.141013,          -0.635014
        -54.018986,         -31.570015,          -0.508006
        -54.080012,         -31.328983,          -0.511008
        -54.088991,         -31.135998,          -0.531998
        -54.624005,         -30.378998,          -0.519001
        -54.622995,         -30.091016,          -0.532013
        -54.382004,         -30.619011,          -0.541992
        -54.139010,         -30.644990,          -0.569997
        -54.404008,         -30.356993,          -0.551990
        -54.404993,         -30.110001,          -0.555010
        -54.093009,         -30.382997,          -0.573005
        -54.151015,         -30.094988,          -0.571990
        -55.113996,         -29.147005,          -0.542989
        -55.602004,         -28.370999,          -0.547993
        -55.603003,         -28.115996,          -0.580008
        -55.357991,         -28.867995,          -0.536000
        -55.353994,         -28.669997,          -0.548004
        -55.108998,         -28.879014,          -0.569011
        -55.097988,         -28.611997,          -0.592998
        -55.408990,         -28.369018,          -0.571003
        -55.355004,         -28.092008,          -0.598005
        -55.106994,         -28.364005,          -0.596003
        -55.145996,         -28.103017,          -0.589003
        -54.613004,         -29.649017,          -0.569998
        -54.849001,         -29.137000,          -0.581012
        -54.411989,         -29.861006,          -0.562989
        -54.394992,         -29.641997,          -0.580995
        -54.118993,         -29.863002,          -0.580000
        -54.116001,         -29.616008,          -0.579991
        -54.372013,         -29.381003,          -0.579013
        -54.128991,         -29.124000,          -0.589012
        -54.852009,         -28.870998,          -0.589996
        -54.625005,         -28.636010,          -0.603999
        -54.601989,         -28.374002,          -0.613006
        -54.621000,         -28.113004,          -0.612992
        -54.382001,         -28.859999,          -0.592010
        -54.366998,         -28.599991,          -0.600999
        -54.129997,         -28.890996,          -0.590999
        -54.119001,         -28.624022,          -0.592015
        -54.376011,         -28.368992,          -0.600993
        -54.392998,         -28.147001,          -0.603992
        -54.119999,         -28.371995,          -0.601988
        -54.123986,         -28.123017,          -0.607011
        -53.810987,         -31.859007,          -0.507014
        -53.881993,         -31.613007,          -0.515997
        -53.621006,         -31.873007,          -0.512990
        -53.601994,         -31.638988,          -0.530990
        -53.873005,         -31.362995,          -0.529996
        -53.896006,         -31.130997,          -0.547009
        -53.607999,         -31.354006,          -0.550993
        -53.599998,         -31.137007,          -0.564008
        -53.129007,         -31.877008,          -0.540002
        -53.165994,         -31.630012,          -0.544990
        -53.376003,         -31.357995,          -0.554011
        -53.126010,         -31.130999,          -0.562008
        -53.866993,         -30.628016,          -0.570003
        -53.608004,         -30.627009,          -0.565015
        -53.894009,         -30.347992,          -0.563994
        -53.878995,         -30.118996,          -0.573996
        -53.632995,         -30.363005,          -0.566005
        -53.648014,         -30.145993,          -0.565999
        -53.127011,         -30.621005,          -0.576994
        -53.123989,         -30.383018,          -0.577001
        -53.131992,         -30.146020,          -0.577996
        -52.878999,         -31.865997,          -0.547010
        -52.869008,         -31.632003,          -0.553990
        -52.636996,         -31.888990,          -0.546018
        -52.640984,         -31.641013,          -0.550985
        -52.889001,         -31.375025,          -0.553998
        -52.877992,         -31.127993,          -0.561996
        -52.627984,         -31.394002,          -0.554015
        -52.618000,         -31.136007,          -0.567997
        -52.399005,         -31.872999,          -0.545012
        -52.383997,         -31.603018,          -0.551996
        -52.120997,         -31.883999,          -0.545998
        -52.119989,         -31.643012,          -0.555991
        -52.383982,         -31.365015,          -0.559991
        -52.373003,         -31.140000,          -0.567017
        -52.092985,         -31.363012,          -0.565004
        -52.138996,         -31.135014,          -0.572014
        -52.879998,         -30.638992,          -0.574998
        -52.635000,         -30.632006,          -0.578993
        -52.890993,         -30.357998,          -0.580002
        -52.873990,         -30.121004,          -0.585991
        -52.632002,         -30.387004,          -0.585995
        -52.606997,         -30.122018,          -0.590007
        -52.356992,         -30.613997,          -0.587005
        -52.140000,         -30.636987,          -0.581999
        -52.363993,         -30.382003,          -0.588994
        -52.382999,         -30.112000,          -0.590013
        -52.132004,         -30.376993,          -0.588985
        -52.114997,         -30.123014,          -0.596006
        -53.869010,         -29.853006,          -0.568006
        -53.871993,         -29.622995,          -0.574995
        -53.637005,         -29.873008,          -0.563995
        -53.628996,         -29.614008,          -0.571014
        -53.875009,         -29.136007,          -0.581006
        -53.613995,         -29.122006,          -0.586992
        -53.129985,         -29.859001,          -0.577010
